id,pl_hostname,pl_letter,display_name,description,discovery_date,url,title,feature_title,mass_display,planet_type,st_dist,st_optmag,pl_radj,pl_rade,pl_massj,pl_discmethod,image,list_image,short_description,ranger_feature_id,ranger_system_id,ranger_system,exo_id,subtitle,categories,pl_kepflag,pl_facility,long_description
5450,Kepler-268,c,Kepler-268 c,"Kepler-268 c is a Neptune-like exoplanet that orbits an F-type star. Its mass is 11.4 Earths, it takes 83.4 days to complete one orbit of its star, and is 0.391 AU from its star. Its discovery was announced in 2014.",2014,/exoplanet-catalog/5450/kepler-268-c/,Kepler-268 c,Kepler-268 c,11.4 Earths,Neptune-like,2779.0,13.844,0.302,3.38,0.0357,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,"Kepler-268 c is a Neptune-like exoplanet that orbits an F-type star. Its mass is 11.4 Earths, it takes 83.4 days to complete one orbit of its star, and is 0.391 AU from its star. Its discovery was announced in 2014.",Kepler-268_c,Kepler-268,False,Kepler-268_c,A Neptune-like gas giant planet,[],True,Kepler,
5451,Kepler-269,b,Kepler-269 b,"Kepler-269 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.66 Earths, it takes 5.3 days to complete one orbit of its star, and is 0.061 AU from its star. Its discovery was announced in 2014.",2014,/exoplanet-catalog/5451/kepler-269-b/,Kepler-269 b,Kepler-269 b,6.66 Earths,Neptune-like,7363.0,15.646,0.22,2.47,0.021,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,"Kepler-269 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 6.66 Earths, it takes 5.3 days to complete one orbit of its star, and is 0.061 AU from its star. Its discovery was announced in 2014.",Kepler-269_b,Kepler-269,False,Kepler-269_b,A Neptune-like gas giant planet,[],True,Kepler,
5452,Kepler-270,b,Kepler-270 b,"Kepler-270 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.7 Earths, it takes 11.5 days to complete one orbit of its star, and is 0.107 AU from its star. Its discovery was announced in 2014.",2014,/exoplanet-catalog/5452/kepler-270-b/,Kepler-270 b,Kepler-270 b,4.7 Earths,Super Earth,3095.0,13.9,0.179,2.01,0.0148,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-270 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.7 Earths, it takes 11.5 days to complete one orbit of its star, and is 0.107 AU from its star. Its discovery was announced in 2014.",Kepler-270_b,Kepler-270,False,Kepler-270_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
5453,Kepler-270,c,Kepler-270 c,"Kepler-270 c is a super Earth exoplanet that orbits an F-type star. Its mass is 3.78 Earths, it takes 25.3 days to complete one orbit of its star, and is 0.18 AU from its star. Its discovery was announced in 2014.",2014,/exoplanet-catalog/5453/kepler-270-c/,Kepler-270 c,Kepler-270 c,3.78 Earths,Super Earth,3095.0,13.9,0.158,1.77,0.0119,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-270 c is a super Earth exoplanet that orbits an F-type star. Its mass is 3.78 Earths, it takes 25.3 days to complete one orbit of its star, and is 0.18 AU from its star. Its discovery was announced in 2014.",Kepler-270_c,Kepler-270,False,Kepler-270_c,"A potentially rocky world, larger than Earth",[],True,Kepler,
5454,Kepler-271,b,Kepler-271 b,"Kepler-271 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.04 Earths, it takes 10.4 days to complete one orbit of its star, and is 0.0881 AU from its star. Its discovery was announced in 2014.",2014,/exoplanet-catalog/5454/kepler-271-b/,Kepler-271 b,Kepler-271 b,2.04 Earths,Super Earth,1320.0,13.578,0.11,1.23,0.00642,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-271 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.04 Earths, it takes 10.4 days to complete one orbit of its star, and is 0.0881 AU from its star. Its discovery was announced in 2014.",Kepler-271_b,Kepler-271,False,Kepler-271_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
5455,Kepler-271,c,Kepler-271 c,"Kepler-271 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.809 Earths, it takes 7.4 days to complete one orbit of its star, and is 0.0702 AU from its star. Its discovery was announced in 2014.",2014,/exoplanet-catalog/5455/kepler-271-c/,Kepler-271 c,Kepler-271 c,0.809 Earths,Terrestrial,1320.0,13.578,0.085,0.95,0.00254,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,"Kepler-271 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.809 Earths, it takes 7.4 days to complete one orbit of its star, and is 0.0702 AU from its star. Its discovery was announced in 2014.",Kepler-271_c,Kepler-271,False,Kepler-271_c,A rocky world outside our solar system,[],True,Kepler,
5456,Kepler-272,b,Kepler-272 b,"Kepler-272 b is a super Earth exoplanet that orbits a K-type star. Its mass is 0.245 Jupiters, it takes 3 days to complete one orbit of its star, and is 0.038 AU from its star. Its discovery was announced in 2014.",2014,/exoplanet-catalog/5456/kepler-272-b/,Kepler-272 b,Kepler-272 b,0.245 Jupiters,Super Earth,2902.0,14.811,0.128,1.43,0.245,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-272 b is a super Earth exoplanet that orbits a K-type star. Its mass is 0.245 Jupiters, it takes 3 days to complete one orbit of its star, and is 0.038 AU from its star. Its discovery was announced in 2014.",Kepler-272_b,Kepler-272,False,Kepler-272_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
5460,XO-3,b,XO-3 b,"XO-3 b is a gas giant exoplanet that orbits an F-type star. Its mass is 7.29 Jupiters, it takes 3.2 days to complete one orbit of its star, and is 0.0476 AU from its star. Its discovery was announced in 2007.",2007,/exoplanet-catalog/5460/xo-3-b/,XO-3 b,XO-3 b,7.29 Jupiters,Gas Giant,695.0,9.854,1.41,15.805,7.29,Transit,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,"XO-3 b is a gas giant exoplanet that orbits an F-type star. Its mass is 7.29 Jupiters, it takes 3.2 days to complete one orbit of its star, and is 0.0476 AU from its star. Its discovery was announced in 2007.",XO-3_b,XO-3,False,XO-3_b,A giant planet composed mainly of gas,[],False,XO,
5461,XO-5,b,XO-5 b,"XO-5 b is a gas giant exoplanet that orbits a G-type star. Its mass is 1.19 Jupiters, it takes 4.2 days to complete one orbit of its star, and is 0.0515 AU from its star. Its discovery was announced in 2008.",2008,/exoplanet-catalog/5461/xo-5-b/,XO-5 b,XO-5 b,1.19 Jupiters,Gas Giant,901.0,12.198,1.14,12.78,1.19,Transit,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,"XO-5 b is a gas giant exoplanet that orbits a G-type star. Its mass is 1.19 Jupiters, it takes 4.2 days to complete one orbit of its star, and is 0.0515 AU from its star. Its discovery was announced in 2008.",XO-5_b,XO-5,False,XO-5_b,A giant planet composed mainly of gas,[],False,XO,
5462,HATS-9,b,HATS-9 b,"HATS-9 b is a gas giant exoplanet that orbits a G-type star. Its mass is 0.837 Jupiters, it takes 1.9 days to complete one orbit of its star, and is 0.0312 AU from its star. Its discovery was announced in 2015.",2015,/exoplanet-catalog/5462/hats-9-b/,HATS-9 b,HATS-9 b,0.837 Jupiters,Gas Giant,2083.0,13.256,1.236,13.85,0.837,Transit,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,"HATS-9 b is a gas giant exoplanet that orbits a G-type star. Its mass is 0.837 Jupiters, it takes 1.9 days to complete one orbit of its star, and is 0.0312 AU from its star. Its discovery was announced in 2015.",HATS-9_b,HATS-9,False,HATS-9_b,A giant planet composed mainly of gas,[],False,HATSouth,
5463,HATS-10,b,HATS-10 b,"HATS-10 b is a gas giant exoplanet that orbits a G-type star. Its mass is 0.526 Jupiters, it takes 3.3 days to complete one orbit of its star, and is 0.04491 AU from its star. Its discovery was announced in 2015.",2015,/exoplanet-catalog/5463/hats-10-b/,HATS-10 b,HATS-10 b,0.526 Jupiters,Gas Giant,1745.0,13.202,0.969,10.862,0.526,Transit,/assets/content/planets/gasgiant.jpg,/assets/content/planets/gasgiant_sq.jpg,"HATS-10 b is a gas giant exoplanet that orbits a G-type star. Its mass is 0.526 Jupiters, it takes 3.3 days to complete one orbit of its star, and is 0.04491 AU from its star. Its discovery was announced in 2015.",HATS-10_b,HATS-10,False,HATS-10_b,A giant planet composed mainly of gas,[],False,HATSouth,
5464,Kepler-449,b,Kepler-449 b,"Kepler-449 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.88 Earths, it takes 12.6 days to complete one orbit of its star, and is 0.1027 AU from its star. Its discovery was announced in 2015.",2015,/exoplanet-catalog/5464/kepler-449-b/,Kepler-449 b,Kepler-449 b,4.88 Earths,Super Earth,789.0,11.448,0.183,2.056,0.0154,Transit,/assets/content/planets/superearth.jpg,/assets/content/planets/superearth_sq.jpg,"Kepler-449 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.88 Earths, it takes 12.6 days to complete one orbit of its star, and is 0.1027 AU from its star. Its discovery was announced in 2015.",Kepler-449_b,Kepler-449,False,Kepler-449_b,"A potentially rocky world, larger than Earth",[],True,Kepler,
5465,Kepler-449,c,Kepler-449 c,"Kepler-449 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.07 Earths, it takes 33.7 days to complete one orbit of its star, and is 0.1979 AU from its star. Its discovery was announced in 2015.",2015,/exoplanet-catalog/5465/kepler-449-c/,Kepler-449 c,Kepler-449 c,8.07 Earths,Neptune-like,789.0,11.448,0.247,2.764,0.0254,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,"Kepler-449 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.07 Earths, it takes 33.7 days to complete one orbit of its star, and is 0.1979 AU from its star. Its discovery was announced in 2015.",Kepler-449_c,Kepler-449,False,Kepler-449_c,A Neptune-like gas giant planet,[],True,Kepler,
5466,Kepler-450,b,Kepler-450 b,"Kepler-450 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 19.4 Earths, it takes 28.5 days to complete one orbit of its star, and is 0.1993 AU from its star. Its discovery was announced in 2015.",2015,/exoplanet-catalog/5466/kepler-450-b/,Kepler-450 b,Kepler-450 b,19.4 Earths,Neptune-like,1487.0,11.991,0.548,6.14,0.06104,Transit,/assets/content/planets/neptunelike.jpg,/assets/content/planets/neptunelike_sq.jpg,"Kepler-450 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 19.4 Earths, it takes 28.5 days to complete one orbit of its star, and is 0.1993 AU from its star. Its discovery was announced in 2015.",Kepler-450_b,Kepler-450,False,Kepler-450_b,A Neptune-like gas giant planet,[],True,Kepler,
